x,y,label
-0.03016346812010806,-1.5497079714936082,2
0.7031561634438825,-1.7935622955383608,2
-6.693143196184384,-10.18147407368051,3
2.0374667485524984,0.6393714170129939,2
-3.5613192876495896,2.0897705456032325,1
-4.3677804903257496,2.206282548521822,1
-5.589565837510554,-7.598830860694063,3
-9.302124516003316,-8.39662578570122,3
-1.9891570797174165,0.3625769847242569,2
-3.5533135910991533,2.9333252939302032,1
-7.335762316710356,-5.686162421308064,3
-0.1005116520252215,4.7846531493165765,1
4.474590571064362,2.646577820833135,1
-7.85493653126337,-6.455562351528696,3
-8.141378411189171,-9.614252228669399,3
-3.688446539495084,-3.2386497787734356,1
-4.56393786052338,-2.0513190079641346,1
-4.601016633338266,0.9160580280972919,1
0.3677560290444792,-6.024336936389206,1
-7.089198304409206,-7.368683162357501,3
-3.872313187744326,-4.016321945354903,1
-0.6959004789973648,-1.6007894737242125,2
-4.178658292837801,-2.1722822650858813,1
-3.924831095603824,2.973199839593804,1
4.815038171057136,-1.3417111804821937,1
1.046772636788253,0.8029809950507415,2
0.36171611868519626,-2.4139157874455432,2
0.8895259673502376,1.30179756015519,2
-8.65436627668355,-6.394770233441047,3
3.82151643558583,0.6813095278312161,1
0.04920941597318751,-2.291916702158194,2
-7.477754055346621,-6.225896603784432,3
-9.463278522774813,-9.798716475578239,3
-5.36812843026739,-8.217949713133098,3
2.0565908197388674,4.607354285346633,1
0.5005997460314362,1.917353099274967,2
-0.6005867377894777,-1.340112301087376,2
1.7530737567324632,-0.4047364244003963,2
-7.010936685731404,-5.896193232313691,3
-1.5184164506385736,1.4495504788397868,2
0.5139172920353249,1.7640704693407747,2
-5.938493521305407,-7.322171731686279,3
-1.6764871960949188,4.926235272795284,1
-2.0250819494803567,-0.1720604519723739,2
4.338402667178947,-0.9240684865170968,1
-1.8051492076718427,-2.2450748022521303,2
-7.177670413524742,-6.227111791843018,3
0.811317161390519,-2.148739775859453,2
-9.879293231659657,-7.394091634900691,3
-9.615938927080688,-8.99781695260799,3
-9.576904461253505,-8.401791588228457,3
1.335619072500513,1.5079194284609034,2
1.8641840773131164,-0.2230247717372795,2
-1.217294373047104,-1.4761957688826537,2
1.3758457953819867,-0.43554512470103596,2
-2.1906404540968465,-0.08133333361748185,2
-0.21478770487148838,-5.284231219938168,1
1.0271819509823197,-0.4719195055978904,2
-5.961891229266289,-7.239260034500407,3
-5.298710277553724,-1.2946908131205337,1
-6.548350343357659,-7.31526405380344,3
0.10830733833009193,1.8850433002825857,2
0.9376704349247551,-2.0288755077831047,2
-6.634083813528743,-6.230116633575543,3
1.3980954599646405,-1.1220063985227735,2
0.5509353678473202,0.8147814975743606,2
-6.4603899063762436,-9.200247430775145,3
-6.52310480709442,-6.8189518904304505,3
-0.34325365332912416,5.094288923626465,1
-0.5535849097018614,1.9275400325166743,2
-10.051906332963034,-9.663321665964927,3
-0.1016231617357068,1.452340366900014,2
-2.4972677080522363,0.5683812271421701,2
-5.631848632316293,-8.612857152941537,3
4.743190129231369,-2.770354927355595,1
-3.165990705322498,2.7688688400727495,1
2.6096393875876065,4.5185913879469615,1
5.087668257033287,2.0485570458519025,1
-9.46392764962259,-7.57046652825099,3
-6.4687226163911085,-6.928186943261092,3
-6.538612723415626,-10.33576767546166,3
-4.002975955322141,-2.567911338470905,1
1.286303815247788,1.2820880881128034,2
1.2805491180688264,-1.0241438644897296,2
-6.9170534197895455,-6.219936303174476,3
-0.33684929616992687,-1.6338894655469423,2
1.632115985424599,1.045015687936547,2
-9.3698702220732,-8.745370197374516,3
4.6722807738764605,-1.1132950403096644,1
1.939926641094667,-0.35013317467790955,2
1.637844468380313,-0.3894649680065493,2
2.904177220417176,-3.891754903424328,1
3.2459236968734406,3.4218642246633446,1
0.5994065668398127,1.7895345907658233,2
1.4927053852793906,-0.20244386178478624,2
-1.3321516090798382,0.46338132753269634,2
-6.181597772637113,-8.545707185541644,3
-0.6878875514038211,2.349078558407878,2
-9.61653042848471,-6.275719922897224,3
1.0217938553988912,2.9821701318333944,1
-7.802880022137578,-10.28385435637875,3
-8.010344360749162,-9.927574860220592,3
0.31451417104817503,5.989333510657166,1
-0.8278191652973436,1.5308374457392002,2
0.019169483943311916,-1.7355661425099167,2
4.160566126676282,-2.124585362473758,1
-0.3897294459555865,1.9520339320966775,2
-6.580577126998586,-6.390059048874425,3
-2.183066211271695,-4.3265724531891365,1
-1.3258876893282552,-0.9843986168266002,2
-1.3102546933318777,0.3230553159225405,2
-5.719896997358386,-7.27355364351934,3
-8.576072049229065,-5.827308136274617,3
-1.8459293879088712,-1.4109053360311385,2
-1.8415761117614613,4.237439489211118,1
-8.089424438360528,-9.916181780012906,3
0.25787053905261936,2.0235636404231783,2
4.1719723438392835,-0.774490364800701,1
-1.622881918685111,5.1349220199648755,1
3.6653271587443537,-2.5193357815437634,1
2.5026303711394604,-0.7195931365776175,2
-0.6800812791848327,-2.8924502237404344,2
-0.040194646262751516,-1.8480992582722693,2
-6.537778559703322,-7.231827384622768,3
4.733136840121588,-1.3717646846995,1
-9.381198244257357,-10.028411303166935,3
0.8215002603134904,-5.160410229574146,1
-3.8313018246999073,2.603777303625267,1
-0.6502766520367729,2.2069795393264946,2
1.9931155343506488,1.5518135175249854,2
-6.660314993844392,-8.901694693719017,3
-6.366682637547058,-8.272433679281116,3
-9.932608406312037,-6.257903665921848,3
1.4597007411276532,1.6447443600785925,2
-9.033019026572962,-6.2101382647806105,3
2.1088090366801646,6.221341760157288,1
-0.7355477590026673,-2.21154287317945,2
-9.986041141245046,-8.071029787616766,3
-8.796045607701759,-6.274032155367464,3
-4.701844788378794,-0.04645083319406118,1
-8.00930301784849,-5.930769727526417,3
5.555477947649672,-1.4312493279891718,1
4.6469803507771275,1.244420381326418,1
2.312816679954648,-3.6769334276942724,1
-6.427725289547203,-9.613592363438745,3
5.138977250134817,0.7759221539608792,1
-0.9415917800168951,1.3498241498344716,2
2.0012625718385113,-4.2140374883055225,1
1.7860353838660161,-4.43073757935202,1
3.3796487126802193,4.941923697586548,1
-2.777131138410071,-3.349600154431695,1
-6.021039695478066,-8.558980731978384,3
1.7293558556391138,-1.204798220835401,2
1.0341845692694847,-1.7242787877832895,2
-1.9693989600121795,0.015316016298157015,2
-5.248344683720779,-1.0673422778641173,1
-0.9172039396272412,-1.4154432417828764,2
-2.8608592001266286,-4.100067943515944,1
-5.908942313582,-7.389369978304304,3
-1.888384994127791,-1.2506669299204378,2
-7.778802198750083,-8.689459969086563,3
-1.1073914375644196,4.367567387688881,1
5.261326686364228,0.1417554765377884,1
3.380013513376304,-4.302526224692366,1
-6.76732192932428,-7.034391416782141,3
-7.743932989129134,-9.90301417890867,3
-1.395678544279519,5.373717138566024,1
-8.828109077495599,-5.96402587989153,3
-1.3447966557193132,1.2565554675059687,2
-1.6047854992137978,1.013857681672441,2
-1.2107406968226129,-5.3770309048503435,1
-6.073273463493441,-7.962656851746311,3
3.6570836886638496,-3.7830536224674867,1
-4.828073204395623,-0.3053790163627025,1
-2.930993123422327,-4.451138702329162,1
1.7554490931221551,-1.3471129713510361,2
-9.408256435972262,-9.935063792443056,3
-6.8422094072244315,-6.337092096982228,3
-0.8831461572587389,1.7006295161058302,2
0.49278964041225426,1.60633581028406,2
-0.29223394922303625,-5.37087214880011,1
-6.3048615168671835,-8.974464552201402,3
-3.1949730752867023,-2.6178068553549663,1
-6.918328842146736,-6.916124772665462,3
-9.794590921349565,-7.565628149213387,3
-0.2837317625403262,-2.076654581719634,2
-0.7208374438795129,-1.3605233862207258,2
-2.16338559122121,-4.22637007587138,1
-5.626490690761705,0.17459618697491563,1
-3.6290988961541952,4.3039311522797545,1
-0.6305480719474091,-1.9539728450612868,2
-7.377975359354103,-9.896244234313464,3
-6.409098925316439,-9.762322432865792,3
-5.926520590398365,-8.359968597042531,3
0.6000750114560272,1.4015110828234791,2
-0.6793717228750983,-1.470678417850523,2
-7.441840260479511,-9.832728926889018,3
2.088920135909631,-1.4825709736137866,2
-6.017012215031692,-8.405494324253475,3
-6.457312501331787,-6.7753592023863085,3
-1.8282843786923968,1.849823238549791,2
-5.415566325128917,-8.804290006160048,3
-4.42704652667542,-1.831133991375672,1
-2.485165747645156,4.879581944812468,1
-5.881233764086163,-6.470036291832343,3
1.8192148281184362,-0.42696074494794267,2
2.3319450681914136,-0.07318757132631132,2
1.230908009234908,-1.8008782664178633,2
-5.150233462026266,-0.9248484630025118,1
1.2141945342687057,-4.981716687700511,1
-1.5392183496130623,-5.020173286511386,1
-0.5933404849657309,-2.5450986910399,2
-5.464846092949797,1.5907252247462593,1
-7.351094339237602,-6.604483418162259,3
-9.395500630511311,-9.58684838691057,3
0.5322567963504263,-1.898690901889876,2
0.4698226979170449,-2.036579932757711,2
3.1601537555683956,-2.111434985176982,1
-1.4891036844892793,0.03882001577553079,2
-10.800204964758922,-8.17134280157299,3
-6.8843735567574535,-10.463143116702502,3
2.165649684231105,0.2173862186776978,2
-0.35082588262886416,-4.498566466243196,1
-8.05695359483288,-10.220928575858007,3
0.7918489301132601,-0.21971446144609375,2
-9.069069048699278,-6.041826728184572,3
1.8839987227248187,1.7253607929400774,2
-6.534280573696913,-6.480234467615944,3
-5.990515056673612,-6.814907018693342,3
-7.440018973427448,-5.93084809922361,3
-3.573403338082906,4.239058224225265,1
-1.149858951232441,-4.884624604405032,1
-7.456373852856765,-10.274386498852587,3
-2.373884120061976,-4.751920594259958,1
1.544570176297683,-0.4896165178655038,2
3.7114173476590167,2.219600233221645,1
1.3767336438444342,-4.085537869708009,1
-0.870300804807302,-1.610881194224617,2
4.482713369397993,-1.764057690486248,1
-5.655199925088719,-7.837841254207207,3
-0.6096902873982749,-5.25799499085978,1
-0.890076244985097,4.2743698877800895,1
1.7129526205141317,5.034411256990967,1
-3.8904715238784187,-2.729616192874918,1
-1.2538254258773904,1.4688769018115586,2
-7.780670537099162,-6.336278624060868,3
-5.65992208320257,-7.8726411725132905,3
-1.4654986597980106,1.990327804196081,2
-0.6278583571191361,1.369171333837906,2
-3.9358276002491985,1.1504436499704196,1
-8.889625521406055,-6.769605033568165,3
-9.0255046828134,-6.984028906009166,3
-8.230988971197988,-9.833300602998728,3
0.16745623018473446,2.161723875873583,2
-3.257193382958379,2.7284374252810544,1
-5.309991719479602,0.4752627555634387,1
-0.5779318082372354,1.2079218782004526,2
-8.220884623179025,-4.995051253050023,3
1.3617681917963935,-1.7374100665607999,2
1.0142473044732432,5.104913184868906,1
-4.840076650700732,0.20820254991555043,1
2.2678163007432883,-1.5656662670495043,2
2.3573587099105042,-4.477597792194464,1
-6.449171156564804,-5.740137749800521,3
-9.457862266343286,-8.082382351585958,3
3.243684193213178,-3.6941164926851076,1
-5.821302887694932,-5.985008981695712,3
-0.5320444411230898,1.4763610229873214,2
-8.287001349778787,-10.430986648492135,3
-3.6811831453670094,3.3134163311593454,1
-6.055318438443557,-7.552701164035817,3
-8.11177930077186,-5.579628166388544,3
-6.25090676815681,-7.253637617772912,3
4.785707910312894,0.0937128900104316,1
-1.9118699929370888,-0.13259135899774488,2
-10.056542843369192,-7.70445354535684,3
-1.3923298118954985,-0.5299591880287813,2
-2.1920619410735886,-1.9805431085700649,2
-9.289817945347208,-6.586292001232293,3
-9.784339835275697,-8.127427207692428,3
-9.872794329871732,-7.669364039470169,3
1.6675363108252999,-0.6123829981348821,2
-5.137616803138683,0.015483610531906444,1
-4.871907011488913,0.8366849153007934,1
1.830404829867667,-3.8756119274896186,1
1.9845175077666164,0.7330708352548101,2
1.1649122910171321,1.743654499868896,2
-9.686131548692362,-7.454217091758081,3
0.5345121400972682,4.459956364090349,1
-6.764916866041747,-10.051456059312708,3
-0.040881986345252974,-1.7929583555604296,2
-0.5145867975429099,-4.858855662826439,1
1.376249134698587,-0.8539847135904661,2
-4.549677314514974,-1.729817638386928,1
-2.3317986061886593,0.44521059594137824,2
5.158426566995436,1.88068111919479,1
-0.5987372001451869,2.2201453306783687,2
-0.6736300294590932,1.793747395194635,2
-8.212705407601586,-10.34079268238864,3
-0.38119211311548856,5.494542041685398,1
-9.478629336930757,-9.519138080887155,3
-6.6335956610193545,-8.169208973813262,3
-7.268876295987729,-6.180626961770264,3
-7.819579325632572,-10.615369152512539,3
-1.0406880802076428,1.060103814257194,2
4.518339862954635,2.867353780125563,1
1.9691400633981007,-0.9741510161375349,2
-8.068674802246234,-5.603410724139433,3
-1.7370967865263776,0.3481441176956332,2
1.6280468557607906,0.5312340231484681,2
-0.28616859255492216,1.4592098358345154,2
-8.746990157285808,-5.94273767240092,3
-5.642304112469667,-1.1367873498459335,1
-3.765368512099431,2.5889937599632504,1
1.331437304631545,1.3197683633061343,2
-1.402100512670788,1.7039215507116134,2
-9.424542930152434,-5.812522266499942,3
-9.379927547915155,-9.248454185480064,3
4.043868064237595,1.9138235687696565,1
-5.209666272470322,-2.588286958108547,1
-1.0297045232492783,-1.5092712415809981,2
0.6068295072277424,1.2271343340381222,2
0.777218253941949,-5.9442800604202475,1
2.03564008971367,-0.08371976517733859,2
2.3258007084334777,3.352228234130977,1
-8.833183212619412,-9.714077820786793,3
-1.6254963020387352,-0.4932883310689863,2
-9.787986890316485,-6.851556524049162,3
-0.5493883987652916,4.09628637855708,1
-0.3157998293259313,-1.871392682515875,2
0.8300283319434636,-5.833577527976701,1
1.3740247500836233,-0.6834576753533675,2
-7.349218715032832,-6.0875630682788024,3
-10.070313749786319,-9.609474043660661,3
3.890271669760336,3.7890409882528067,1
-2.218190183412115,-1.3182787793653516,2
-0.527635612065205,-1.24491607007542,2
-0.8495950036333665,1.6721479637217165,2
-8.156297618033804,-9.82335617918296,3
-6.09968338939537,-7.982670588899053,3
-1.1844199699102989,-1.6018594374195465,2
-2.4085693975160893,3.4580270467058356,1
1.5382105890847213,-1.951368275302118,2
0.08533540832341424,4.945255487852243,1
3.937725283161271,-2.251115854075995,1
0.22984051293370777,-4.362080269721725,1
-9.743779165504876,-6.7340678235686395,3
-3.717229979435188,-3.45517574954399,1
2.154673259206671,0.2667211948240602,2
1.942550035374015,1.3661502673515933,2
-0.8978662696370445,-2.3381216917888588,2
-1.6254407604337342,-0.23362549654058348,2
0.9693958016862809,-1.3532288168705517,2
3.5408236134548154,-2.976224836760836,1
-1.3769176303558406,0.9225217219949288,2
-1.3764176941458985,-0.6464383325252177,2
-2.1112511716907725,-0.8259705377729408,2
0.22987511140293337,1.1143631718804328,2
-10.134633818405739,-7.60578419321634,3
-0.807569668689931,5.4433016080372685,1
-2.231630826068549,0.6579701707435919,2
1.946425879980454,1.0712318919736667,2
1.9108952249626758,1.03722636289499,2
1.2359802139539413,-4.121320729724312,1
5.382743779510632,-1.6717208254555103,1
2.5912680795096272,-0.22960700695888434,2
-7.808001259605052,-9.225121025937815,3
-1.7176667834433432,-0.9191645465573031,2
0.8915284415352545,1.4917517340444542,2
0.9711640246010066,-4.5840651348496415,1
0.19670870532611878,-1.9021327059165989,2
-9.626938567048077,-9.229059276292112,3
2.683697286992805,5.166044850380146,1
1.225314089334417,-2.5856589500663314,2
-1.8800826824141659,0.211705439265675,2
-2.057735077004326,0.7334539411619323,2
-1.4861802797344252,-0.020663969130195636,2
2.1644614482219278,3.5214703248114243,1
0.25544056565513035,-2.153972509389165,2
-6.657700670959111,-6.978962469562245,3
-9.688433437862665,-8.892306635613128,3
4.081235541026542,-2.181785783573531,1
-1.708737601183663,-0.5674965829082628,2
-0.9596741803467255,-5.101702848258968,1
1.3275643911702242,-3.6168889917278637,1
-1.6867491961996308,5.051567547742939,1
-9.398281360181954,-9.108673587223029,3
-9.1860910582742,-9.687740239794467,3
-0.1678468055737728,-2.121235155873869,2
-0.6726106273246036,-2.0846522340806315,2
-0.49036995149634166,-1.896952574949044,2
-4.398878955652058,3.579697637433008,1
-6.14206733245962,-9.721086989043858,3
0.9636186265377344,2.027788815436703,2
-6.88265195047172,-6.967295072140521,3
0.8334031562070807,1.5158030808807303,2
4.4448720940685575,-2.8360227319125935,1
0.3691894365103342,-1.1087079126390502,2
-2.5702880984599403,-4.161976505003627,1
-1.0832202514494698,2.260480230707823,2
0.2829566281948971,-4.712626996351764,1
4.8012348955241055,-0.08506551259841238,1
-1.2948606789177162,-5.207537295455998,1
-7.360977424874446,-6.605905892321597,3
-6.507611002596293,-6.1347430090337625,3
5.410911790287488,-1.1827588187970575,1
4.18361869735135,-2.2995617812325344,1
0.038106601561910924,-1.8488928415025006,2
-8.178221941219698,-9.670859739792775,3
-6.60090475399684,-7.117028284703421,3
-1.339860656856553,-4.6194835700928865,1
-0.17100339476403026,1.8604912088446848,2
-9.036714302862814,-6.486921041698968,3
-8.37284270581592,-5.193083058526252,3
-7.862390818230592,-6.400533808000434,3
-8.515339532901656,-9.023100526169083,3
0.8272849371546835,-0.8875445442664063,2
-8.632360718919141,-10.36642571568396,3
0.09890699389197093,-2.1372138955260342,2
0.5642035063938147,-2.4106404249715103,2
-6.390559673639775,-9.136550508478393,3
-1.8798841898694643,-4.297778595190996,1
1.5738647961956238,0.8136973889649285,2
1.6721623506097802,-1.2092946314118416,2
2.4534492097217813,0.8272251474613322,2
2.5424353739014243,4.297061881033891,1
-2.2654049515760395,-4.413131262615315,1
-2.7138950824203953,1.4508283769282262,2
1.335858501716074,1.299392719108507,2
-9.578768867631002,-6.336605941048578,3
-0.25234682503633055,-1.6041503041576692,2
-5.935871868654797,-8.101427652688088,3
0.023203812823543626,2.409811386048558,2
-9.250996890882424,-9.995925699396006,3
-10.17768588761048,-8.590146175325389,3
-3.8597562544068973,4.485027173601615,1
-7.66424897819648,-5.863925253017583,3
0.01803270371199875,-2.3820915265867297,2
-2.7844270666125865,-4.307878060340695,1
-6.629454873552012,-7.758596831069788,3
-6.767689830324905,-10.277686335241972,3
1.3502843673943252,2.7345586715137173,2
-0.5647516182083291,0.15750218174500952,2
0.7546792685263628,-1.2759595305105513,2
1.8520301547770184,-2.022402238692302,2
-4.747284904483561,-1.2835680467038149,1
3.9952375375149702,0.2534682385159369,1
0.15063857051807755,2.083925281324561,2
-0.4108474750022566,-2.2388830902753516,2
-6.568936831572984,-10.05302730077582,3
-9.055950048822904,-6.366964908616865,3
-1.8038056647439484,-1.3733454413165709,2
-8.86111033319184,-6.216360604161849,3
3.9318071864376787,-3.4865706900682727,1
1.7380600829747106,0.4583756158925303,2
-8.845272922844895,-10.17397392905471,3
-4.944067311218696,2.2017911117847246,1
-4.66359214119997,-1.6259703965267804,1
-0.6880657424137853,1.3510916651533074,2
4.363104154438239,-0.613979968659641,1
-1.9175951665320923,4.354667183947167,1
4.871488555677063,2.1837340465501116,1
1.713497032413165,-0.91953012515066,2
-9.80457727051974,-7.475393820910173,3
-3.455975518526094,3.128870024280192,1
3.1739995502202403,-4.217880919635961,1
-1.9325174992312655,-0.9146058764195012,2
-5.446800785155359,1.7275766415048621,1
-1.4000707706205109,0.2856624835580003,2
-4.590346605625798,0.6585733675159979,1
-1.695581460589465,1.5002931064246727,2
-6.047818952275723,-9.363326506394836,3
1.9441805669952037,0.3630070491820365,2
-10.161773497849234,-8.457285975394164,3
-1.2640002308108838,1.212261386421719,2
-1.5413382206850939,0.30681936538385857,2
-4.489634230840553,0.44499766985911904,1
-1.8719991579227684,-0.883635834178865,2
-4.863146635048781,-3.086467129247799,1
4.145127376069012,1.522454038165133,1
0.9352229097074826,1.9741810112959206,2
2.289636844563724,-5.1707666710445865,1
-10.100262115789866,-8.974323790130335,3
-1.500750270776503,-4.407200431209971,1
-6.584886025756424,-9.468549843265027,3
4.196834898712328,-3.0102850347564067,1
1.316803413095707,1.9804802688705276,2
5.347490658297018,-1.441530378438282,1
-7.606366997057628,-5.8475565620950505,3
-8.63876381947636,-9.61302370572813,3
-9.514601386803898,-5.299796966406927,3
-2.244362049961443,-0.31316343791535084,2
-9.583279595032577,-9.064964294531118,3
0.32603518452538255,-4.659197065764864,1
-2.263579173106274,3.2287928410227833,1
1.7804129116080778,0.5638764600559665,2
-2.1977802254362895,-1.374177347920993,2
-2.493391062667266,-0.15854001930369227,2
-6.902761500145136,-9.85141380652003,3
1.7307175048923922,0.5214548047580042,2
0.8805500663102774,-1.58523650358587,2
-7.0363974557245195,-8.875228135837661,3
-3.5059575523359476,-3.3022258394871127,1
-2.010608904903128,4.784173124190838,1
1.960445188780665,5.102099904959696,1
-10.167267730236555,-7.052471026722951,3
2.1530846031803863,-5.032431066146604,1
-9.278613002983182,-9.844446637262388,3
0.924204747185395,-1.6375966467688703,2
-4.875855294825611,1.624005276350752,1
-5.22604871038369,-1.8499647550192932,1
-9.103815115583117,-6.754475409196439,3
-9.169986750627649,-6.545932862952114,3
-1.2989154611450529,-0.4704457959042001,2
-7.895086352383048,-6.320098322631917,3
-2.9491111262228538,-3.629115756530185,1
-3.2566526618121414,3.364401563644463,1
-7.494617011423835,-9.505029870242954,3
-0.31451387735258896,-2.216537364167648,2
4.867745562164298,1.6664444458420122,1
-5.6431733851978105,0.6826976308257794,1
4.557094819639825,2.3852290547915787,1
-6.111537966502527,-9.654749784185153,3
3.384144825427301,3.9082285193275785,1
-6.529510389682757,-6.050156921871488,3
-1.2349235392897344,-1.9204165388698973,2
-1.4392324175808586,0.5352697082838295,2
-0.456299489956716,2.212310558880128,2
-1.5893601619353,-0.30448938747956217,2
-6.513620211298407,-8.810537108762077,3
-5.605287105705542,-7.6921445280689404,3
