x,y
5.97500104286347,2.6984640735099763
6.006448416773278,4.115549275774858
6.037895790683086,3.006517392954197
6.069343164592893,3.330974554979614
6.100790538502701,3.8480931691214146
6.132237912412509,4.082104219131642
6.163685286322316,3.8899155249343074
6.195132660232124,4.005952945556295
6.226580034141932,4.338138461543604
6.258027408051739,4.397329374443927
6.289474781961547,3.3320530301815747
6.320922155871355,4.312876576930228
6.352369529781162,4.353929374860039
6.38381690369097,4.126430807531391
6.415264277600778,4.185416644974267
6.4467116515105864,4.481550942826398
6.478159025420394,4.653891171572284
6.509606399330202,4.715541962735049
6.54105377324001,4.458218461072351
6.572501147149817,4.177265692797646
6.603948521059625,4.679792269803401
6.635395894969433,4.861867961335131
6.66684326887924,4.725418167930809
6.698290642789048,5.496762673152106
6.729738016698856,5.286557198028527
6.761185390608663,4.685622513359623
6.792632764518471,5.781595194291927
6.824080138428279,4.5714880036088905
6.855527512338087,4.552075732935152
6.886974886247894,4.82039317316438
6.918422260157702,4.8161558188141385
6.94986963406751,5.344537098562868
6.981317007977317,4.736057735376843
7.012764381887125,4.999959771509515
7.044211755796933,5.316169395294406
7.07565912970674,6.374191975381496
7.107106503616548,4.809179824741971
7.138553877526356,5.61216415480561
7.170001251436164,5.68308196906525
7.2014486253459715,5.444369839904636
7.2328959992557795,5.226076448440029
7.2643433731655875,5.311574954774365
7.295790747075395,5.998684538089475
7.327238120985203,5.50998048393411
7.358685494895011,5.834608945301315
7.390132868804818,5.548135011770483
7.421580242714626,5.1970462939486
7.453027616624434,5.920508801772697
7.484474990534241,5.12563426497629
7.515922364444049,6.108464838174465
7.547369738353857,5.693325238565991
7.578817112263665,5.151438066788025
7.610264486173472,6.641642356434343
7.64171186008328,6.488215121439628
7.673159233993088,5.01605887253243
7.704606607902895,5.738740488664977
7.736053981812703,5.950751699643593
7.767501355722511,6.408593714840123
7.798948729632318,5.223512127157372
7.830396103542126,5.455568941652422
7.861843477451934,6.841596757114113
7.893290851361742,6.269232253231748
7.9247382252715495,5.969929968058799
7.9561855991813575,6.450192821063677
7.9876329730911655,6.760197516852598
8.019080347000973,5.890489610497555
8.05052772091078,5.726751787850014
8.081975094820589,5.38559194190467
8.113422468730397,5.900831640785388
8.144869842640205,5.847327557904411
8.17631721655001,5.607893402426239
8.207764590459819,6.187794784223862
8.239211964369627,6.420528908438277
8.270659338279435,5.651389088092856
8.302106712189243,5.581314189869465
8.333554086099051,6.403387367710931
8.365001460008857,6.011487367674189
8.396448833918665,5.37407630783347
8.427896207828473,6.210680794104779
8.459343581738281,5.759595600109773
8.49079095564809,6.254461539381264
8.522238329557897,5.7696883821864295
8.553685703467705,5.267512030128289
8.585133077377511,5.897037099674505
8.61658045128732,4.839175482087893
8.648027825197127,4.5864919580133945
8.679475199106935,5.146882996312099
8.710922573016743,5.7468481812389225
8.742369946926551,5.3605605514417745
8.773817320836358,4.307215292050882
8.805264694746166,4.744346675934795
8.836712068655974,5.276590954372462
8.868159442565782,4.969597832484345
8.89960681647559,5.500433547090459
8.931054190385398,4.418439413963499
8.962501564295206,4.492248018912107
8.993948938205012,4.5977316320552495
9.02539631211482,4.612245199303399
9.056843686024628,5.118366968694382
9.088291059934436,4.755027542986511
9.119738433844244,5.293036923172047
9.151185807754052,4.676347378418187
9.18263318166386,4.5993657682924365
9.214080555573666,4.6090002167451996
9.245527929483474,4.2849502136137705
9.276975303393282,3.950226302464583
9.30842267730309,4.149718352511451
9.339870051212898,3.9676273340230725
9.371317425122706,3.856881268923198
9.402764799032512,3.91156944833407
9.43421217294232,4.015452193040392
9.465659546852129,4.609320979064124
9.497106920761937,3.911931366238706
9.528554294671745,3.810633831816993
9.560001668581553,2.8693329646707086
9.59144904249136,3.854103981991855
9.622896416401167,4.095562352041123
9.654343790310975,2.9504965020154548
9.685791164220783,3.2625832024102444
9.71723853813059,3.317590878680997
9.748685912040399,3.0472851921112794
9.780133285950207,3.3794684640224757
9.811580659860013,3.204853772607318
9.843028033769821,3.9038727270652105
9.874475407679629,3.0824336477795287
9.905922781589437,3.1442400520439135
9.937370155499245,3.1130377603508177
9.968817529409053,3.0351813605668347
10.000264903318861,3.1936040114277926
10.031712277228667,3.6722896247939385
10.063159651138475,1.8679312717233123
10.094607025048283,0.9235901899717884
10.126054398958091,2.7137920933052824
10.1575017728679,2.6377262728139277
10.188949146777707,2.1190127417308657
10.220396520687514,2.9606056173076793
10.251843894597322,2.3323236489459482
10.28329126850713,2.6363313736265916
10.314738642416938,3.053099509475164
10.346186016326746,1.501517362804854
10.377633390236554,2.477837013356796
10.409080764146362,2.1325976994994518
10.440528138056168,2.7270667684447236
10.471975511965976,2.109816927254339
10.503422885875784,1.6559190406837963
10.534870259785592,2.5589774970114245
10.5663176336954,2.146851318275793
10.597765007605208,0.8666243006720169
10.629212381515016,2.2015796522857016
10.660659755424822,2.125069054595511
10.69210712933463,1.4670303657282555
10.723554503244438,2.421143795371323
10.755001877154246,2.899839859784132
10.786449251064054,2.59096451896734
10.817896624973862,2.3147581663529775
10.849343998883668,2.3475542096910256
10.880791372793476,2.176032910036616
10.912238746703284,2.346619997124518
10.943686120613092,1.8186290613866452
10.9751334945229,2.0907418614390543
11.006580868432708,1.6619003344001824
11.038028242342516,2.489293697554975
11.069475616252323,2.0154571835785258
11.10092299016213,2.2307600314325313
11.132370364071939,0.9596350752413745
11.163817737981747,2.1384295171719576
11.195265111891555,1.7327796952120442
11.226712485801363,1.4141798602115592
11.258159859711169,2.210183000159755
11.289607233620977,1.4932446411794502
11.321054607530785,2.4595274861382617
11.352501981440593,1.798968349991506
11.383949355350401,2.2177223628769394
11.415396729260209,2.4573991680459795
11.446844103170017,1.938841642305617
11.478291477079823,1.861539064046185
11.509738850989631,2.225006459128103
11.54118622489944,2.0585043446948412
11.572633598809247,2.405410290963438
11.604080972719055,2.3393270804021795
11.635528346628863,2.1930916625731474
11.66697572053867,3.126740653160065
11.698423094448477,2.2214900479347506
11.729870468358286,2.742921553897111
11.761317842268094,2.713388332425992
11.792765216177902,2.123363584159896
11.82421259008771,3.1031944705698398
11.855659963997518,2.37716879601189
11.887107337907324,3.238300905181502
11.918554711817132,3.1054685129739075
11.95000208572694,2.4741695979231126
11.981449459636748,2.8415499052334607
12.012896833546556,2.5044008026080515
12.044344207456364,3.0571090390067774
12.075791581366172,2.6244536401827383
12.107238955275978,3.260772817302339
12.138686329185786,3.1298093873831125
12.170133703095594,3.669364546634116
12.201581077005402,2.5731119630220918
12.23302845091521,3.064444796951116
12.264475824825018,3.348430928668363
12.295923198734824,3.0587059797051652
12.327370572644632,2.7212699531605775
12.35881794655444,3.7457582539048335
12.390265320464248,2.952810499191171
12.421712694374056,3.080243665510455
12.453160068283864,3.9324424976774126
12.484607442193672,3.6123430763822393
12.516054816103479,3.271686178969146
12.547502190013287,4.754839840115378
12.578949563923095,4.11516783147311
12.610396937832903,3.4511718967975775
12.64184431174271,4.33838729635352
12.673291685652519,4.4239542703462575
12.704739059562325,3.6032467908229466
12.736186433472133,4.2188582266663985
12.76763380738194,4.488605873422756
12.799081181291749,3.613046940757903
12.830528555201557,4.162207596909365
12.861975929111365,3.996423738661603
12.893423303021173,4.497189671674058
12.92487067693098,5.046295986246508
12.956318050840787,5.129894669523014
12.987765424750595,5.019407366788515
13.019212798660403,4.694283897689314
13.050660172570211,5.787520349495285
13.08210754648002,4.514969353552185
13.113554920389825,4.331682922254831
13.145002294299633,4.274612192944091
13.176449668209441,5.310844611477504
13.20789704211925,4.948650057050352
13.239344416029057,5.715485916167383
13.270791789938865,4.435197256251018
13.302239163848673,6.355714014646783
13.33368653775848,6.060627566263003
13.365133911668288,4.511431941751518
13.396581285578096,5.6343698315271
13.428028659487904,5.876157852016163
13.459476033397712,5.110532825291916
13.49092340730752,6.2671794514587065
13.522370781217326,6.605121389704063
13.553818155127134,5.305383706751852
13.585265529036942,6.000716424161364
13.61671290294675,6.2430151272292855
13.648160276856558,5.996109951900866
13.679607650766366,5.481625346524786
13.711055024676174,6.319755957728367
13.74250239858598,5.103923271596279
13.773949772495788,5.7344273825368735
13.805397146405596,6.208515464651211
13.836844520315404,6.093786027177365
13.868291894225212,5.851394558359982
13.89973926813502,6.00858969497276
13.931186642044828,6.608871777198456
13.962634015954634,6.453993702636827
13.994081389864442,5.548399586501717
14.02552876377425,5.296042285226752
14.056976137684059,5.403152409127071
14.088423511593867,6.474810450033289
14.119870885503675,6.052836494075774
14.15131825941348,5.651327073163473
14.182765633323289,5.44137239004283
14.214213007233097,6.056458354018466
14.245660381142905,6.2139325693696295
14.277107755052713,6.277525313850042
14.30855512896252,5.173862387974757
14.340002502872329,6.638044065162391
14.371449876782135,5.661422797811936
14.402897250691943,5.0181954894821965
14.434344624601751,5.580224408785622
14.465791998511559,5.2786658176103884
14.497239372421367,6.095051928101749
14.528686746331175,5.308019603394021
14.560134120240981,6.141169330222847
14.59158149415079,5.199982187859259
14.623028868060597,5.675301540058659
14.654476241970405,6.217041208576667
14.685923615880213,6.241803129755583
14.717370989790021,6.615406778449264
14.74881836369983,5.222490483411173
14.780265737609636,5.071048814335509
14.811713111519444,5.377942484055182
14.843160485429252,5.23081063204892
14.87460785933906,5.653560126007138
14.906055233248868,6.0077707951277235
14.937502607158676,5.1249497388741005
14.968949981068482,4.902108352744982
15.00039735497829,5.100503772280734
15.031844728888098,4.362283404752936
15.063292102797906,5.694609710237649
15.094739476707714,4.539724762738561
15.126186850617522,5.587366908844312
15.15763422452733,4.777225484230029
15.189081598437136,4.613525603858777
15.220528972346944,5.442884241178056
15.251976346256752,4.661626588640702
15.28342372016656,4.00885628679961
15.314871094076368,6.003671434692601
15.346318467986176,4.542531583986289
15.377765841895984,4.328437359324288
15.40921321580579,5.306319526736198
15.440660589715598,4.632192746865577
15.472107963625406,4.199489952812396
15.503555337535214,4.854309337767366
15.535002711445022,3.9076708975181433
15.56645008535483,4.351318579972517
15.597897459264637,4.862880943656422
15.629344833174445,4.729485258198645
15.660792207084253,4.710682351746486
15.69223958099406,3.7456586596037935
15.723686954903869,4.070372254305648
15.755134328813677,4.307751060750698
15.786581702723485,4.053070251761813
15.818029076633291,3.9558756817599994
15.849476450543099,4.203374256676069
15.880923824452907,3.622418768154345
15.912371198362715,4.153993255834823
15.943818572272523,3.337299450068411
15.975265946182331,2.9335744232640923
16.00671332009214,2.5458914736008063
16.038160694001945,3.2170963888278443
16.069608067911755,4.004754396728705
16.10105544182156,3.7585071270467334
16.132502815731367,3.6507787591715233
16.163950189641177,2.8815561066168898
16.195397563550983,2.657255494721372
16.226844937460793,3.2392629328633173
16.2582923113706,2.9285517599865343
16.28973968528041,2.9264237126663586
16.321187059190216,2.162940097422265
16.35263443310002,3.064127208603696
16.38408180700983,3.2188675640817856
16.415529180919638,2.9090078291775185
16.446976554829448,2.4422354174333316
16.478423928739254,1.9337779147769336
16.509871302649064,2.918832307861305
16.54131867655887,3.0019070170762525
16.572766050468676,2.3200696710084507
16.604213424378486,2.6083121810963967
16.635660798288292,2.0899227102515154
16.667108172198102,2.532799346731064
16.698555546107908,1.8711168273165861
16.730002920017714,2.6950629029040307
16.761450293927524,2.631265900629674
16.79289766783733,2.102425850329853
16.82434504174714,2.047575535683214
16.855792415656946,2.073420514470809
16.887239789566756,1.4929680413351758
16.918687163476562,3.528352638118318
16.95013453738637,1.8460770303087848
16.98158191129618,1.9848601474760255
17.013029285205985,2.0613127227427546
17.044476659115794,1.6686123929821006
17.0759240330256,1.3922246229866295
17.10737140693541,2.057349160178952
17.138818780845217,2.0378108786509905
17.170266154755023,3.060137777645852
17.201713528664833,2.3341420825280417
17.23316090257464,1.866575059402802
17.26460827648445,2.473703383132353
17.296055650394255,1.8649245487429622
17.327503024304065,2.3138658135835297
17.35895039821387,1.5112736093174652
17.390397772123677,1.8897211170913086
17.421845146033487,2.4527105598890184
17.453292519943293,2.101216909498227
17.484739893853103,2.075663730094166
17.51618726776291,0.850865014820412
17.547634641672715,2.668211800449484
17.579082015582525,1.7794420995094353
17.61052938949233,2.4791137012766398
17.64197676340214,2.7075451483499355
17.673424137311947,1.9858368447220172
17.704871511221757,1.8733910953949273
17.736318885131563,2.3236535178267252
17.76776625904137,2.045651979537153
17.79921363295118,2.673189383959315
17.830661006860986,2.2499445576634636
17.862108380770795,2.6395425125591188
17.8935557546806,3.042700476224095
17.92500312859041,1.6607458590637152
17.956450502500218,1.86082629919047
17.987897876410024,2.567509483912539
18.019345250319834,3.222611903438472
18.05079262422964,3.0094356260165442
18.08223999813945,3.1278254394325042
18.113687372049256,2.035592592219051
18.145134745959066,3.078733951368051
18.176582119868872,2.9398170505469556
18.208029493778678,2.92154583485109
18.239476867688488,3.8767128124869927
18.270924241598294,3.009145755497148
18.302371615508104,3.2067473857261573
18.33381898941791,2.9844077853272286
18.36526636332772,2.9296269734546447
18.396713737237526,2.785708976143067
18.428161111147332,3.572545131313162
18.459608485057142,3.245418554797461
18.49105585896695,3.719634007903716
18.52250323287676,3.461657850601145
18.553950606786564,4.0085303631698235
18.58539798069637,4.222788998841191
18.61684535460618,3.444428822247549
18.648292728515987,3.852029629988493
18.679740102425797,3.809578781191451
18.711187476335603,4.034321210797563
18.742634850245413,3.801588889037592
18.77408222415522,3.2125549477423023
18.805529598065025,3.535817909823661
18.836976971974835,4.125420642347108
18.86842434588464,3.7330027651913715
18.89987171979445,3.985412077583288
18.931319093704257,4.493675623421695
18.962766467614067,4.47018689212243
18.994213841523873,5.245588509933891
19.02566121543368,4.066953317751322
19.05710858934349,4.526905347189268
19.088555963253295,4.96950221917482
19.120003337163105,4.798662499726296
19.15145071107291,4.482375259119876
19.18289808498272,4.366861725523172
19.214345458892527,4.615433989984248
19.245792832802334,5.4702955072871084
19.277240206712143,4.560495981186568
19.30868758062195,5.230465710983424
19.34013495453176,4.352691445142687
19.371582328441566,5.308523098988575
19.403029702351375,5.016863054290974
19.43447707626118,5.647193156536623
19.465924450170988,5.124623726955797
19.497371824080798,5.251267229982208
19.528819197990604,5.678151456073492
19.560266571900414,5.53597064850299
19.59171394581022,5.742207856409685
19.623161319720026,3.913931356818711
19.654608693629836,5.304244005212853
19.686056067539642,5.7061975821725115
19.717503441449452,6.01116530471658
19.748950815359258,5.910506779603978
19.780398189269068,5.121111882910013
19.811845563178874,5.656960622090713
19.84329293708868,4.360284322897926
19.87474031099849,5.20319327514723
19.906187684908296,6.703896740468482
19.937635058818106,5.328622897932053
19.969082432727912,5.341874963579749
20.000529806637722,5.671894218029833
20.03197718054753,6.123708363447745
20.063424554457335,6.07487580004348
20.094871928367144,5.843505127888536
20.12631930227695,5.888377228283821
20.15776667618676,5.5912747742917
20.189214050096567,5.897438820656575
20.220661424006376,5.7233922777125175
20.252108797916183,5.679023933966772
20.28355617182599,5.894489689438848
20.3150035457358,6.638229788253097
20.346450919645605,6.337932886874354
20.377898293555415,5.7551519220044645
20.40934566746522,6.7752558451256295
20.440793041375027,5.923477771031683
20.472240415284837,5.824453416369473
20.503687789194643,6.086923596100732
20.535135163104453,5.37096225168138
20.56658253701426,6.371752533762378
20.59802991092407,6.388181279967012
20.629477284833875,4.339921393201145
20.66092465874368,5.537820197408364
20.69237203265349,5.388282667476764
20.723819406563297,5.9845991921779556
20.755266780473107,6.910023284783683
20.786714154382913,5.62892424087956
20.818161528292723,6.274209197979513
20.84960890220253,5.311235635795698
20.881056276112336,5.4266673512371195
20.912503650022146,5.6048950922593335
20.94395102393195,5.332547208037286
20.97539839784176,6.826179299102452
21.006845771751568,5.6319657602943165
21.038293145661378,4.7588017255432025
21.069740519571184,5.863881272878778
21.10118789348099,4.583083178719356
21.1326352673908,4.647035934043623
21.164082641300606,5.935873194504044
21.195530015210416,6.274855806538747
21.226977389120222,5.78454245798519
21.258424763030032,4.842620262110078
21.289872136939838,5.682155230460891
21.321319510849644,5.764948779299185
21.352766884759454,5.5323960368458955
21.38421425866926,4.488619408142551
21.41566163257907,4.932994436298853
21.447109006488876,5.335019992753559
21.478556380398683,4.439068189440196
21.510003754308492,4.9523072592533826
21.5414511282183,5.184969112452961
21.57289850212811,4.921636197620029
21.604345876037915,4.879552783146543
21.635793249947724,4.832888229024915
21.66724062385753,5.36301803719188
21.698687997767337,4.50236515994049
21.730135371677147,4.12810575990756
21.761582745586953,4.113892204440673
21.793030119496763,4.984668996652806
21.82447749340657,4.872291638485083
21.85592486731638,4.053164542128397
21.887372241226185,5.084082865796868
21.91881961513599,4.50472040174002
21.9502669890458,4.4553614449715315
21.981714362955607,4.435173415902068
22.013161736865417,4.413106260664417
22.044609110775223,3.68378857662167
22.076056484685033,2.7612559426024346
22.10750385859484,2.9514464726736045
22.138951232504645,4.288923436214774
22.170398606414455,3.4914613627631894
22.20184598032426,3.1834003503773483
22.23329335423407,3.802527288088318
22.264740728143877,3.269936586709565
22.296188102053684,2.9986543002987074
22.327635475963493,2.3900312999283195
22.3590828498733,2.324308116041528
22.39053022378311,3.3280533559090526
22.421977597692916,3.506971560603136
22.453424971602725,2.817283111228231
22.48487234551253,2.5917207121684838
22.516319719422338,2.193942695939283
22.547767093332148,2.672137414030331
22.579214467241954,3.0333249569949636
22.610661841151764,2.7400009252839386
22.64210921506157,3.7680500210620322
22.67355658897138,3.0564475201181955
22.705003962881186,2.6292529709707106
22.736451336790992,3.7727825633690317
22.767898710700802,2.043436317166191
22.799346084610608,2.690097245348052
22.830793458520418,2.130913341164923
22.862240832430224,2.114010929858696
22.893688206340034,2.026483800629545
22.92513558024984,1.8565235615293054
22.956582954159646,2.074000195056457
22.988030328069456,1.8253708119255219
23.019477701979262,2.6507549420290557
23.050925075889072,2.8429969516948725
23.08237244979888,1.4082642351332932
23.11381982370869,2.1328875872534905
23.145267197618494,1.7271271557306507
23.1767145715283,2.0688318397162133
23.20816194543811,2.1094665696669854
23.239609319347917,1.8929475916402472
23.271056693257727,2.6352876611893814
23.302504067167533,2.4102246862925214
23.33395144107734,2.4231950198022347
23.36539881498715,1.1904235793472127
23.396846188896955,2.714725946005562
23.428293562806765,1.9051753485573713
23.45974093671657,2.3578950542303523
23.49118831062638,2.1136327614983372
23.522635684536187,1.0886494193682557
23.554083058445993,2.180400783187743
23.585530432355803,1.6713164142331078
23.61697780626561,1.9973070909985733
23.64842518017542,2.6562344116586782
23.679872554085225,2.742400461010071
23.711319927995035,2.00922574824048
23.74276730190484,1.936615659609904
23.774214675814648,2.7430111390843077
23.805662049724457,1.9625717833165788
23.837109423634264,2.5029105887554914
23.868556797544073,2.652935806232048
23.90000417145388,1.2362542900566535
23.93145154536369,2.44132727962479
23.962898919273496,1.935752676562257
23.994346293183302,2.8603678074716994
24.02579366709311,1.1591079229968086
24.057241041002918,1.6484931165789964
24.088688414912728,2.4124922383239387
24.120135788822534,2.956798695561753
24.151583162732344,2.471773179694886
24.18303053664215,1.454823593691851
24.214477910551956,2.5764334627183643
24.245925284461766,2.4678259018544364
24.277372658371572,2.9477713485081463
24.308820032281382,1.9393318725217117
24.340267406191188,2.2825372864236053
24.371714780100994,2.6168098284530976
24.403162154010804,2.8961138264124333
24.43460952792061,3.096265685401486
24.46605690183042,3.630706841612316
24.497504275740226,2.438900144203436
24.528951649650036,2.3243907226931535
24.560399023559842,2.0132007326745307
24.59184639746965,3.0091828969998744
24.62329377137946,3.3830474662869747
24.654741145289265,3.052458045686983
24.686188519199074,3.131575400210843
24.71763589310888,3.5111645016968205
24.74908326701869,2.5359768027037886
24.780530640928497,4.148990287218075
24.811978014838303,2.5443563919415526
24.843425388748113,3.0720100747197185
24.87487276265792,3.293536504307973
24.90632013656773,3.731406698826122
24.937767510477535,3.32455859644051
24.969214884387345,3.435455806651699
25.00066225829715,3.5167960088096506
25.032109632206957,4.550712780005522
25.063557006116767,3.734828179004731
25.095004380026573,4.670946473165075
25.126451753936383,4.585524907741488
25.15789912784619,4.196702219886145
25.189346501755995,4.380093353753895
25.220793875665805,4.363392836521495
25.25224124957561,4.440586884042982
25.28368862348542,4.824570405473099
25.315135997395227,4.359570821419083
25.346583371305037,4.294820453558102
25.378030745214843,4.014877951354713
25.40947811912465,4.426212226473016
25.44092549303446,4.666808010228544
25.472372866944266,3.900995517866751
25.503820240854076,4.672222525404599
25.53526761476388,4.611338429078621
25.56671498867369,4.964062262566419
25.598162362583498,4.778173374307439
25.629609736493304,5.685177165389381
25.661057110403114,3.8857218499047828
25.69250448431292,5.447459571737239
25.72395185822273,5.955827479064045
25.755399232132536,5.280621453477772
25.786846606042346,4.4759455029304895
25.818293979952152,6.493975978695994
25.84974135386196,4.768206409668393
25.881188727771768,5.057749957561807
25.912636101681574,5.743964999621138
25.944083475591384,6.007488821917392
25.97553084950119,4.900799438946364
26.006978223411,5.235541947630013
26.038425597320806,5.503718403100562
26.069872971230613,5.539619093830175
26.101320345140422,5.5192372483779515
26.13276771905023,5.356075442540137
26.16421509296004,5.536201959315027
26.195662466869845,6.786951654016006
26.22710984077965,5.953253498830437
26.25855721468946,5.909598254561022
26.290004588599267,5.883418153596826
26.321451962509077,6.415054838997537
26.352899336418883,6.206981176657096
26.384346710328693,5.734693663851963
26.4157940842385,7.2383696869516445
26.447241458148305,6.408049517278676
26.478688832058115,6.48619320172584
26.51013620596792,6.038536479333302
26.54158357987773,5.545873964676669
26.573030953787537,6.799362137925348
26.604478327697347,6.022591983454433
26.635925701607153,6.168367875452066
26.66737307551696,5.724719014710385
26.69882044942677,6.134126926435514
